Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
49;2;1 do 10 000;3;0.0136
49;3;1 do 10 000;3;0.0132
49;4;1 do 10 000;3;0.0134
49;5;1 do 10 000;3;0.0147
49;1;1 do 10 000 000;3;0.0137
49;2;1 do 10 000 000;3;0.0139
49;3;1 do 10 000 000;3;0.014
49;4;1 do 10 000 000;3;0.0136
49;5;1 do 10 000 000;3;0.0144
50;1;1 do 10;3;0.0189
50;2;1 do 10;3;0.0146
50;3;1 do 10;3;0.014
50;4;1 do 10;3;0.0146
50;5;1 do 10;3;0.0139
50;1;1 do 10 000;3;0.0137
50;2;1 do 10 000;3;0.0225
50;3;1 do 10 000;3;0.0142
50;4;1 do 10 000;3;0.0142
50;5;1 do 10 000;3;0.0146
50;1;1 do 10 000 000;3;0.0165
50;2;1 do 10 000 000;3;0.0137
50;3;1 do 10 000 000;3;0.0142
50;4;1 do 10 000 000;3;0.0136
50;5;1 do 10 000 000;3;0.0131
51;1;1 do 10;3;0.0159
51;2;1 do 10;3;0.0141
51;3;1 do 10;3;0.0137
51;4;1 do 10;3;0.0133
51;5;1 do 10;3;0.0139
51;1;1 do 10 000;3;0.0134
51;2;1 do 10 000;3;0.0139
51;3;1 do 10 000;3;0.0137
51;4;1 do 10 000;3;0.0134
51;5;1 do 10 000;3;0.0136
51;1;1 do 10 000 000;3;0.013
51;2;1 do 10 000 000;3;0.0143
51;3;1 do 10 000 000;3;0.0133
51;4;1 do 10 000 000;3;0.0139
51;5;1 do 10 000 000;3;0.0137
52;1;1 do 10;3;0.0164
52;2;1 do 10;3;0.0143
52;3;1 do 10;3;0.0135
52;4;1 do 10;3;0.0136
52;5;1 do 10;3;0.0137
52;1;1 do 10 000;3;0.0139
52;2;1 do 10 000;3;0.0136
52;3;1 do 10 000;3;0.0136
52;4;1 do 10 000;3;0.0137
52;5;1 do 10 000;3;0.0136
52;1;1 do 10 000 000;3;0.0135
52;2;1 do 10 000 000;3;0.0134
52;3;1 do 10 000 000;3;0.0135
52;4;1 do 10 000 000;3;0.0134
52;5;1 do 10 000 000;3;0.0142
53;1;1 do 10;3;0.0158
53;2;1 do 10;3;0.014
53;3;1 do 10;3;0.0136
53;4;1 do 10;3;0.0136
53;5;1 do 10;3;0.0138
53;1;1 do 10 000;3;0.0132
53;2;1 do 10 000;3;0.0135
53;3;1 do 10 000;3;0.0135
53;4;1 do 10 000;3;0.014
53;5;1 do 10 000;3;0.0137
53;1;1 do 10 000 000;3;0.0132
53;2;1 do 10 000 000;3;0.0142
53;3;1 do 10 000 000;3;0.0136
53;4;1 do 10 000 000;3;0.0143
53;5;1 do 10 000 000;3;0.014
54;1;1 do 10;3;0.0187
54;2;1 do 10;3;0.0146
54;3;1 do 10;3;0.0151
54;4;1 do 10;3;0.0137
54;5;1 do 10;3;0.0137
54;1;1 do 10 000;3;0.0141
54;2;1 do 10 000;3;0.0161
54;3;1 do 10 000;3;0.0152
54;4;1 do 10 000;3;0.0225
54;5;1 do 10 000;3;0.0146
54;1;1 do 10 000 000;3;0.0166
54;2;1 do 10 000 000;3;0.0153
54;3;1 do 10 000 000;3;0.0151
54;4;1 do 10 000 000;3;0.0146
54;5;1 do 10 000 000;3;0.0142
55;1;1 do 10;3;0.081
55;2;1 do 10;3;0.0178
55;3;1 do 10;3;0.016
55;4;1 do 10;3;0.0152
55;5;1 do 10;3;0.0145
55;1;1 do 10 000;3;0.0133
55;2;1 do 10 000;3;0.0137
55;3;1 do 10 000;3;0.0143
55;4;1 do 10 000;3;0.0142
55;5;1 do 10 000;3;0.0155
55;1;1 do 10 000 000;3;0.0156
55;2;1 do 10 000 000;3;0.0139
55;3;1 do 10 000 000;3;0.0141
55;4;1 do 10 000 000;3;0.0136
55;5;1 do 10 000 000;3;0.0134
56;1;1 do 10;3;0.0166
56;2;1 do 10;3;0.0143
56;3;1 do 10;3;0.0141
56;4;1 do 10;3;0.0137
56;5;1 do 10;3;0.0145
56;1;1 do 10 000;3;0.0132
56;2;1 do 10 000;3;0.0137
56;3;1 do 10 000;3;0.0137
56;4;1 do 10 000;3;0.0135
56;5;1 do 10 000;3;0.0145
56;1;1 do 10 000 000;3;0.0137
56;2;1 do 10 000 000;3;0.0135
56;3;1 do 10 000 000;3;0.0134
56;4;1 do 10 000 000;3;0.0141
56;5;1 do 10 000 000;3;0.0137
57;1;1 do 10;3;0.0159
57;2;1 do 10;3;0.0141
57;3;1 do 10;3;0.0361
57;4;1 do 10;3;0.0142
57;5;1 do 10;3;0.0135
57;1;1 do 10 000;3;0.0136
57;2;1 do 10 000;3;0.0133
57;3;1 do 10 000;3;0.0134
57;4;1 do 10 000;3;0.0136
57;5;1 do 10 000;3;0.015
57;1;1 do 10 000 000;3;0.0136
57;2;1 do 10 000 000;3;0.014
57;3;1 do 10 000 000;3;0.0143
57;4;1 do 10 000 000;3;0.0135
57;5;1 do 10 000 000;3;0.0142
58;1;1 do 10;3;0.0167
58;2;1 do 10;3;0.0147
58;3;1 do 10;3;0.0145
58;4;1 do 10;3;0.017
58;5;1 do 10;3;0.0135
58;1;1 do 10 000;3;0.0132
58;2;1 do 10 000;3;0.014
58;3;1 do 10 000;3;0.0135
58;4;1 do 10 000;3;0.014
58;5;1 do 10 000;3;0.0134
58;1;1 do 10 000 000;3;0.0134
58;2;1 do 10 000 000;3;0.0134
58;3;1 do 10 000 000;3;0.0133
58;4;1 do 10 000 000;3;0.0138
58;5;1 do 10 000 000;3;0.0132
59;1;1 do 10;3;0.0165
59;2;1 do 10;3;0.014
59;3;1 do 10;3;0.0136
59;4;1 do 10;3;0.0139
59;5;1 do 10;3;0.0134
59;1;1 do 10 000;3;0.0137
59;2;1 do 10 000;3;0.0137
59;3;1 do 10 000;3;0.0137
59;4;1 do 10 000;3;0.0136
59;5;1 do 10 000;3;0.0134
59;1;1 do 10 000 000;3;0.0131
59;2;1 do 10 000 000;3;0.0139
59;3;1 do 10 000 000;3;0.0133
59;4;1 do 10 000 000;3;0.0136
59;5;1 do 10 000 000;3;0.014
60;1;1 do 10;3;0.0157
60;2;1 do 10;3;0.0145
60;3;1 do 10;3;0.0134
60;4;1 do 10;3;0.0134
60;5;1 do 10;3;0.0133
60;1;1 do 10 000;3;0.0133
60;2;1 do 10 000;3;0.0131
60;3;1 do 10 000;3;0.0133
60;4;1 do 10 000;3;0.0138
60;5;1 do 10 000;3;0.0137
60;1;1 do 10 000 000;3;0.0138
60;2;1 do 10 000 000;3;0.0175
60;3;1 do 10 000 000;3;0.0138
60;4;1 do 10 000 000;3;0.0137
60;5;1 do 10 000 000;3;0.0206
61;1;1 do 10;3;0.0182
61;2;1 do 10;3;0.0201
61;3;1 do 10;3;0.0164
61;4;1 do 10;3;0.0143
61;5;1 do 10;3;0.0141
61;1;1 do 10 000;3;0.0141
61;2;1 do 10 000;3;0.015
61;3;1 do 10 000;3;0.015
61;4;1 do 10 000;3;0.0136
61;5;1 do 10 000;3;0.0238
61;1;1 do 10 000 000;3;0.1144
61;2;1 do 10 000 000;3;0.0153
61;3;1 do 10 000 000;3;0.0153
61;4;1 do 10 000 000;3;0.0149
61;5;1 do 10 000 000;3;0.0143
62;1;1 do 10;3;0.0215
62;2;1 do 10;3;0.0158
62;3;1 do 10;3;0.0141
62;4;1 do 10;3;0.0138
62;5;1 do 10;3;0.0144
62;1;1 do 10 000;3;0.015
62;2;1 do 10 000;3;0.0143
62;3;1 do 10 000;3;0.0148
62;4;1 do 10 000;3;0.0138
62;5;1 do 10 000;3;0.0134
62;1;1 do 10 000 000;3;0.0139
62;2;1 do 10 000 000;3;0.0138
62;3;1 do 10 000 000;3;0.0135
62;4;1 do 10 000 000;3;0.0134
62;5;1 do 10 000 000;3;0.0135
63;1;1 do 10;3;0.017
63;2;1 do 10;3;0.0138
63;3;1 do 10;3;0.0138
63;4;1 do 10;3;0.0135
63;5;1 do 10;3;0.0139
63;1;1 do 10 000;3;0.0134
63;2;1 do 10 000;3;0.0133
63;3;1 do 10 000;3;0.0137
63;4;1 do 10 000;3;0.0143
63;5;1 do 10 000;3;0.0145
63;1;1 do 10 000 000;3;0.0132
63;2;1 do 10 000 000;3;0.0137
63;3;1 do 10 000 000;3;0.0137
63;4;1 do 10 000 000;3;0.014
63;5;1 do 10 000 000;3;0.0136
64;1;1 do 10;3;0.019
64;2;1 do 10;3;0.0147
64;3;1 do 10;3;0.0139
64;4;1 do 10;3;0.0148
64;5;1 do 10;3;0.0135
64;1;1 do 10 000;3;0.0133
64;2;1 do 10 000;3;0.0132
64;3;1 do 10 000;3;0.0132
64;4;1 do 10 000;3;0.0136
64;5;1 do 10 000;3;0.014
64;1;1 do 10 000 000;3;0.0129
64;2;1 do 10 000 000;3;0.0133
64;3;1 do 10 000 000;3;0.0138
64;4;1 do 10 000 000;3;0.0132
64;5;1 do 10 000 000;3;0.014
65;1;1 do 10;3;0.0163
65;2;1 do 10;3;0.0142
65;3;1 do 10;3;0.0138
65;4;1 do 10;3;0.0134
65;5;1 do 10;3;0.0135
65;1;1 do 10 000;3;0.0129
65;2;1 do 10 000;3;0.014
65;3;1 do 10 000;3;0.0134
65;4;1 do 10 000;3;0.0134
65;5;1 do 10 000;3;0.0134
65;1;1 do 10 000 000;3;0.0135
65;2;1 do 10 000 000;3;0.0139
65;3;1 do 10 000 000;3;0.0137
65;4;1 do 10 000 000;3;0.0136
65;5;1 do 10 000 000;3;0.0133
66;1;1 do 10;3;0.0166
66;2;1 do 10;3;0.0142
66;3;1 do 10;3;0.0137
66;4;1 do 10;3;0.0151
66;5;1 do 10;3;0.0137
66;1;1 do 10 000;3;0.0141
66;2;1 do 10 000;3;0.0138
66;3;1 do 10 000;3;0.0141
66;4;1 do 10 000;3;0.0144
66;5;1 do 10 000;3;0.0139
66;1;1 do 10 000 000;3;0.0143
66;2;1 do 10 000 000;3;0.014
66;3;1 do 10 000 000;3;0.0137
66;4;1 do 10 000 000;3;0.0135
66;5;1 do 10 000 000;3;0.014
67;1;1 do 10;3;0.0159
67;2;1 do 10;3;0.0147
67;3;1 do 10;3;0.0138
67;4;1 do 10;3;0.0138
67;5;1 do 10;3;0.0136
67;1;1 do 10 000;3;0.0134
67;2;1 do 10 000;3;0.014
67;3;1 do 10 000;3;0.014
67;4;1 do 10 000;3;0.0146
67;5;1 do 10 000;3;0.014
67;1;1 do 10 000 000;3;0.0132
67;2;1 do 10 000 000;3;0.0138
67;3;1 do 10 000 000;3;0.0136
67;4;1 do 10 000 000;3;0.0147
67;5;1 do 10 000 000;3;0.0235
68;1;1 do 10;3;0.0265
68;2;1 do 10;3;0.0229
68;3;1 do 10;3;0.026
68;4;1 do 10;3;0.0248
68;5;1 do 10;3;0.0229
68;1;1 do 10 000;3;0.0235
68;2;1 do 10 000;3;0.0217
68;3;1 do 10 000;3;0.0211
68;4;1 do 10 000;3;0.0145
68;5;1 do 10 000;3;0.0142
68;1;1 do 10 000 000;3;0.0138
68;2;1 do 10 000 000;3;0.0162
68;3;1 do 10 000 000;3;0.0152
68;4;1 do 10 000 000;3;0.015
68;5;1 do 10 000 000;3;0.0155
69;1;1 do 10;3;0.0196
69;2;1 do 10;3;0.0162
69;3;1 do 10;3;0.0162
69;4;1 do 10;3;0.0142
69;5;1 do 10;3;0.0143
69;1;1 do 10 000;3;0.0144
69;2;1 do 10 000;3;0.0141
69;3;1 do 10 000;3;0.0139
69;4;1 do 10 000;3;0.0139
69;5;1 do 10 000;3;0.0143
69;1;1 do 10 000 000;3;0.015
69;2;1 do 10 000 000;3;0.0144
69;3;1 do 10 000 000;3;0.0142
69;4;1 do 10 000 000;3;0.0142
69;5;1 do 10 000 000;3;0.0157
70;1;1 do 10;3;0.0178
70;2;1 do 10;3;0.0144
70;3;1 do 10;3;0.0142
70;4;1 do 10;3;0.0146
70;5;1 do 10;3;0.0145
70;1;1 do 10 000;3;0.0131
70;2;1 do 10 000;3;0.0134
70;3;1 do 10 000;3;0.0137
70;4;1 do 10 000;3;0.0134
70;5;1 do 10 000;3;0.0175
70;1;1 do 10 000 000;3;0.0133
70;2;1 do 10 000 000;3;0.0374
70;3;1 do 10 000 000;3;0.0136
70;4;1 do 10 000 000;3;0.0144
70;5;1 do 10 000 000;3;0.0137
71;1;1 do 10;3;0.0157
71;2;1 do 10;3;0.0145
71;3;1 do 10;3;0.0139
71;4;1 do 10;3;0.0141
71;5;1 do 10;3;0.0133
71;1;1 do 10 000;3;0.0131
71;2;1 do 10 000;3;0.0137
71;3;1 do 10 000;3;0.0143
71;4;1 do 10 000;3;0.0134
71;5;1 do 10 000;3;0.0134
71;1;1 do 10 000 000;3;0.0131
71;2;1 do 10 000 000;3;0.0135
71;3;1 do 10 000 000;3;0.0143
71;4;1 do 10 000 000;3;0.0136
71;5;1 do 10 000 000;3;0.0156
72;1;1 do 10;3;0.016
72;2;1 do 10;3;0.0143
72;3;1 do 10;3;0.0137
72;4;1 do 10;3;0.0135
72;5;1 do 10;3;0.0135
72;1;1 do 10 000;3;0.0131
72;2;1 do 10 000;3;0.0141
72;3;1 do 10 000;3;0.0134
72;4;1 do 10 000;3;0.0138
72;5;1 do 10 000;3;0.0136
72;1;1 do 10 000 000;3;0.0134
72;2;1 do 10 000 000;3;0.0153
72;3;1 do 10 000 000;3;0.0139
72;4;1 do 10 000 000;3;0.014
72;5;1 do 10 000 000;3;0.0137
73;1;1 do 10;3;0.0173
73;2;1 do 10;3;0.0148
73;3;1 do 10;3;0.0142
73;4;1 do 10;3;0.014
73;5;1 do 10;3;0.0143
73;1;1 do 10 000;3;0.0165
73;2;1 do 10 000;3;0.0134
73;3;1 do 10 000;3;0.0134
73;4;1 do 10 000;3;0.0133
73;5;1 do 10 000;3;0.0138
73;1;1 do 10 000 000;3;0.0132
73;2;1 do 10 000 000;3;0.013
73;3;1 do 10 000 000;3;0.0135
73;4;1 do 10 000 000;3;0.0132
73;5;1 do 10 000 000;3;0.0144
74;1;1 do 10;3;0.0158
74;2;1 do 10;3;0.014
74;3;1 do 10;3;0.0136
74;4;1 do 10;3;0.0139
74;5;1 do 10;3;0.0134
74;1;1 do 10 000;3;0.0134
74;2;1 do 10 000;3;0.0134
74;3;1 do 10 000;3;0.0134
74;4;1 do 10 000;3;0.0139
74;5;1 do 10 000;3;0.0142
74;1;1 do 10 000 000;3;0.0142
74;2;1 do 10 000 000;3;0.0201
74;3;1 do 10 000 000;3;0.0141
74;4;1 do 10 000 000;3;0.0132
74;5;1 do 10 000 000;3;0.0232
75;1;1 do 10;3;0.0256
75;2;1 do 10;3;0.023
75;3;1 do 10;3;0.0155
75;4;1 do 10;3;0.0146
75;5;1 do 10;3;0.0141
75;1;1 do 10 000;3;0.0148
75;2;1 do 10 000;3;0.0136
75;3;1 do 10 000;3;0.0136
75;4;1 do 10 000;3;0.0137
75;5;1 do 10 000;3;0.0948
75;1;1 do 10 000 000;3;0.0153
75;2;1 do 10 000 000;3;0.0189
75;3;1 do 10 000 000;3;0.0155
75;4;1 do 10 000 000;3;0.0149
75;5;1 do 10 000 000;3;0.0147
76;1;1 do 10;3;0.0304
76;2;1 do 10;3;0.0259
76;3;1 do 10;3;0.014
76;4;1 do 10;3;0.0149
76;5;1 do 10;3;0.0158
76;1;1 do 10 000;3;0.0158
76;2;1 do 10 000;3;0.0142
76;3;1 do 10 000;3;0.014
76;4;1 do 10 000;3;0.0136
76;5;1 do 10 000;3;0.0146
76;1;1 do 10 000 000;3;0.0146
76;2;1 do 10 000 000;3;0.0135
76;3;1 do 10 000 000;3;0.0138
76;4;1 do 10 000 000;3;0.0133
76;5;1 do 10 000 000;3;0.0131
77;1;1 do 10;3;0.0165
77;2;1 do 10;3;0.0142
77;3;1 do 10;3;0.0143
77;4;1 do 10;3;0.014
77;5;1 do 10;3;0.0144
77;1;1 do 10 000;3;0.0138
77;2;1 do 10 000;3;0.0133
77;3;1 do 10 000;3;0.0135
77;4;1 do 10 000;3;0.0135
77;5;1 do 10 000;3;0.0137
77;1;1 do 10 000 000;3;0.0133
77;2;1 do 10 000 000;3;0.0138
77;3;1 do 10 000 000;3;0.0135
77;4;1 do 10 000 000;3;0.0145
77;5;1 do 10 000 000;3;0.0145
78;1;1 do 10;3;0.0163
78;2;1 do 10;3;0.0145
78;3;1 do 10;3;0.0134
78;4;1 do 10;3;0.0135
78;5;1 do 10;3;0.0144
78;1;1 do 10 000;3;0.0132
78;2;1 do 10 000;3;0.0137
78;3;1 do 10 000;3;0.0143
78;4;1 do 10 000;3;0.0134
78;5;1 do 10 000;3;0.0134
78;1;1 do 10 000 000;3;0.0135
78;2;1 do 10 000 000;3;0.0136
78;3;1 do 10 000 000;3;0.0141
78;4;1 do 10 000 000;3;0.0132
78;5;1 do 10 000 000;3;0.0133
79;1;1 do 10;3;0.0158
79;2;1 do 10;3;0.0151
79;3;1 do 10;3;0.0136
79;4;1 do 10;3;0.0135
79;5;1 do 10;3;0.0141
79;1;1 do 10 000;3;0.0131
79;2;1 do 10 000;3;0.0139
79;3;1 do 10 000;3;0.0133
79;4;1 do 10 000;3;0.0136
79;5;1 do 10 000;3;0.0135
79;1;1 do 10 000 000;3;0.0135
79;2;1 do 10 000 000;3;0.0141
79;3;1 do 10 000 000;3;0.0131
79;4;1 do 10 000 000;3;0.0133
79;5;1 do 10 000 000;3;0.0135
80;1;1 do 10;3;0.0164
80;2;1 do 10;3;0.0142
80;3;1 do 10;3;0.0136
80;4;1 do 10;3;0.0135
80;5;1 do 10;3;0.0135
80;1;1 do 10 000;3;0.0133
80;2;1 do 10 000;3;0.014
80;3;1 do 10 000;3;0.014
80;4;1 do 10 000;3;0.0141
80;5;1 do 10 000;3;0.0142
80;1;1 do 10 000 000;3;0.0141
80;2;1 do 10 000 000;3;0.0141
80;3;1 do 10 000 000;3;0.0133
80;4;1 do 10 000 000;3;0.0136
80;5;1 do 10 000 000;3;0.0137
81;1;1 do 10;3;0.0157
81;2;1 do 10;3;0.0141
81;3;1 do 10;3;0.0137
81;4;1 do 10;3;0.0142
81;5;1 do 10;3;0.0132
81;1;1 do 10 000;3;0.0129
81;2;1 do 10 000;3;0.0136
81;3;1 do 10 000;3;0.0138
81;4;1 do 10 000;3;0.0143
81;5;1 do 10 000;3;0.0207
81;1;1 do 10 000 000;3;0.0138
81;2;1 do 10 000 000;3;0.0138
81;3;1 do 10 000 000;3;0.0137
81;4;1 do 10 000 000;3;0.0138
81;5;1 do 10 000 000;3;0.0139
82;1;1 do 10;3;0.018
82;2;1 do 10;3;0.0162
82;3;1 do 10;3;0.0164
82;4;1 do 10;3;0.0147
82;5;1 do 10;3;0.015
82;1;1 do 10 000;3;0.014
82;2;1 do 10 000;3;0.0142
82;3;1 do 10 000;3;0.0145
82;4;1 do 10 000;3;0.0147
82;5;1 do 10 000;3;0.0156
82;1;1 do 10 000 000;3;0.0172
82;2;1 do 10 000 000;3;0.0164
82;3;1 do 10 000 000;3;0.015
82;4;1 do 10 000 000;3;0.0152
82;5;1 do 10 000 000;3;0.0142
83;1;1 do 10;3;0.0388
83;2;1 do 10;3;0.0167
83;3;1 do 10;3;0.0163
83;4;1 do 10;3;0.0161
83;5;1 do 10;3;0.0159
83;1;1 do 10 000;3;0.0224
83;2;1 do 10 000;3;0.0146
83;3;1 do 10 000;3;0.0146
83;4;1 do 10 000;3;0.0147
83;5;1 do 10 000;3;0.0146
83;1;1 do 10 000 000;3;0.0151
83;2;1 do 10 000 000;3;0.0147
83;3;1 do 10 000 000;3;0.0153
83;4;1 do 10 000 000;3;0.0146
83;5;1 do 10 000 000;3;0.0146
84;1;1 do 10;3;0.0176
84;2;1 do 10;3;0.0143
84;3;1 do 10;3;0.0138
84;4;1 do 10;3;0.0144
84;5;1 do 10;3;0.0148
84;1;1 do 10 000;3;0.0366
84;2;1 do 10 000;3;0.0142
84;3;1 do 10 000;3;0.0138
84;4;1 do 10 000;3;0.0135
84;5;1 do 10 000;3;0.0134
84;1;1 do 10 000 000;3;0.0138
84;2;1 do 10 000 000;3;0.014
84;3;1 do 10 000 000;3;0.0134
84;4;1 do 10 000 000;3;0.0138
84;5;1 do 10 000 000;3;0.014
85;1;1 do 10;3;0.0159
85;2;1 do 10;3;0.0148
85;3;1 do 10;3;0.0138
85;4;1 do 10;3;0.0136
85;5;1 do 10;3;0.0133
85;1;1 do 10 000;3;0.0134
85;2;1 do 10 000;3;0.0135
85;3;1 do 10 000;3;0.0147
85;4;1 do 10 000;3;0.0136
85;5;1 do 10 000;3;0.0135
85;1;1 do 10 000 000;3;0.0132
85;2;1 do 10 000 000;3;0.0136
85;3;1 do 10 000 000;3;0.0138
85;4;1 do 10 000 000;3;0.0135
85;5;1 do 10 000 000;3;0.0136
86;1;1 do 10;3;0.0159
86;2;1 do 10;3;0.015
86;3;1 do 10;3;0.0134
86;4;1 do 10;3;0.0134
86;5;1 do 10;3;0.0135
86;1;1 do 10 000;3;0.0132
86;2;1 do 10 000;3;0.0143
86;3;1 do 10 000;3;0.0132
86;4;1 do 10 000;3;0.0136
86;5;1 do 10 000;3;0.0136
86;1;1 do 10 000 000;3;0.0137
86;2;1 do 10 000 000;3;0.0133
86;3;1 do 10 000 000;3;0.0133
86;4;1 do 10 000 000;3;0.0133
86;5;1 do 10 000 000;3;0.0134
87;1;1 do 10;3;0.0164
87;2;1 do 10;3;0.0143
87;3;1 do 10;3;0.0135
87;4;1 do 10;3;0.0136
87;5;1 do 10;3;0.0134
87;1;1 do 10 000;3;0.0133
87;2;1 do 10 000;3;0.0134
87;3;1 do 10 000;3;0.0138
87;4;1 do 10 000;3;0.0134
87;5;1 do 10 000;3;0.0142
87;1;1 do 10 000 000;3;0.0133
87;2;1 do 10 000 000;3;0.0135
87;3;1 do 10 000 000;3;0.0151
87;4;1 do 10 000 000;3;0.0136
87;5;1 do 10 000 000;3;0.0143
88;1;1 do 10;3;0.0194
88;2;1 do 10;3;0.0141
88;3;1 do 10;3;0.0138
88;4;1 do 10;3;0.0146
88;5;1 do 10;3;0.0157
88;1;1 do 10 000;3;0.0147
88;2;1 do 10 000;3;0.0154
88;3;1 do 10 000;3;0.021
88;4;1 do 10 000;3;0.0154
88;5;1 do 10 000;3;0.0139
88;1;1 do 10 000 000;3;0.0137
88;2;1 do 10 000 000;3;0.0135
88;3;1 do 10 000 000;3;0.0144
88;4;1 do 10 000 000;3;0.0135
88;5;1 do 10 000 000;3;0.0142
89;1;1 do 10;3;0.0278
89;2;1 do 10;3;0.0176
89;3;1 do 10;3;0.0171
89;4;1 do 10;3;0.0177
89;5;1 do 10;3;0.0151
89;1;1 do 10 000;3;0.0162
89;2;1 do 10 000;3;0.0162
89;3;1 do 10 000;3;0.0141
89;4;1 do 10 000;3;0.0139
89;5;1 do 10 000;3;0.0142
89;1;1 do 10 000 000;3;0.013
89;2;1 do 10 000 000;3;0.0152
89;3;1 do 10 000 000;3;0.014
89;4;1 do 10 000 000;3;0.0137
89;5;1 do 10 000 000;3;0.0136
90;1;1 do 10;3;0.0187
90;2;1 do 10;3;0.0161
90;3;1 do 10;3;0.016
90;4;1 do 10;3;0.0153
90;5;1 do 10;3;0.0135
90;1;1 do 10 000;3;0.0139
90;2;1 do 10 000;3;0.0137
90;3;1 do 10 000;3;0.0135
90;4;1 do 10 000;3;0.0135
90;5;1 do 10 000;3;0.0133
90;1;1 do 10 000 000;3;0.0132
90;2;1 do 10 000 000;3;0.0134
90;3;1 do 10 000 000;3;0.0135
90;4;1 do 10 000 000;3;0.0133
90;5;1 do 10 000 000;3;0.0145
91;1;1 do 10;3;0.0164
91;2;1 do 10;3;0.0145
91;3;1 do 10;3;0.0137
91;4;1 do 10;3;0.0139
91;5;1 do 10;3;0.0147
91;1;1 do 10 000;3;0.0136
91;2;1 do 10 000;3;0.0139
91;3;1 do 10 000;3;0.0138
91;4;1 do 10 000;3;0.0144
91;5;1 do 10 000;3;0.0134
91;1;1 do 10 000 000;3;0.014
91;2;1 do 10 000 000;3;0.0136
91;3;1 do 10 000 000;3;0.0133
91;4;1 do 10 000 000;3;0.0141
91;5;1 do 10 000 000;3;0.0134
92;1;1 do 10;3;0.0159
92;2;1 do 10;3;0.0142
92;3;1 do 10;3;0.0136
92;4;1 do 10;3;0.0141
92;5;1 do 10;3;0.0135
92;1;1 do 10 000;3;0.0135
92;2;1 do 10 000;3;0.0133
92;3;1 do 10 000;3;0.0142
92;4;1 do 10 000;3;0.014
92;5;1 do 10 000;3;0.0135
92;1;1 do 10 000 000;3;0.013
92;2;1 do 10 000 000;3;0.0133
92;3;1 do 10 000 000;3;0.0133
92;4;1 do 10 000 000;3;0.0133
92;5;1 do 10 000 000;3;0.0134
93;1;1 do 10;3;0.0157
93;2;1 do 10;3;0.0148
93;3;1 do 10;3;0.0138
93;4;1 do 10;3;0.0134
93;5;1 do 10;3;0.0132
93;1;1 do 10 000;3;0.0133
93;2;1 do 10 000;3;0.014
93;3;1 do 10 000;3;0.0135
93;4;1 do 10 000;3;0.0138
93;5;1 do 10 000;3;0.0132
93;1;1 do 10 000 000;3;0.0141
93;2;1 do 10 000 000;3;0.0134
93;3;1 do 10 000 000;3;0.0135
93;4;1 do 10 000 000;3;0.0132
93;5;1 do 10 000 000;3;0.0133
94;1;1 do 10;3;0.0164
94;2;1 do 10;3;0.0141
94;3;1 do 10;3;0.0135
94;4;1 do 10;3;0.0135
94;5;1 do 10;3;0.0134
94;1;1 do 10 000;3;0.0132
94;2;1 do 10 000;3;0.0134
94;3;1 do 10 000;3;0.0134
94;4;1 do 10 000;3;0.0134
94;5;1 do 10 000;3;0.0139
94;1;1 do 10 000 000;3;0.0131
94;2;1 do 10 000 000;3;0.0135
94;3;1 do 10 000 000;3;0.0138
94;4;1 do 10 000 000;3;0.0138
94;5;1 do 10 000 000;3;0.0133
95;1;1 do 10;3;0.0159
95;2;1 do 10;3;0.0162
95;3;1 do 10;3;0.0142
95;4;1 do 10;3;0.0141
95;5;1 do 10;3;0.013
95;1;1 do 10 000;3;0.0137
95;2;1 do 10 000;3;0.0135
95;3;1 do 10 000;3;0.0143
95;4;1 do 10 000;3;0.0148
95;5;1 do 10 000;3;0.0133
95;1;1 do 10 000 000;3;0.0132
95;2;1 do 10 000 000;3;0.0132
95;3;1 do 10 000 000;3;0.0141
95;4;1 do 10 000 000;3;0.0136
95;5;1 do 10 000 000;3;0.0136
96;1;1 do 10;3;0.0163
96;2;1 do 10;3;0.0146
96;3;1 do 10;3;0.0149
96;4;1 do 10;3;0.0146
96;5;1 do 10;3;0.0149
96;1;1 do 10 000;3;0.0154
96;2;1 do 10 000;3;0.0164
96;3;1 do 10 000;3;0.0151
96;4;1 do 10 000;3;0.0143
96;5;1 do 10 000;3;0.0148
96;1;1 do 10 000 000;3;0.0139
96;2;1 do 10 000 000;3;0.016
96;3;1 do 10 000 000;3;0.0145
96;4;1 do 10 000 000;3;0.0145
96;5;1 do 10 000 000;3;0.0142
97;1;1 do 10;3;0.0189
97;2;1 do 10;3;0.0146
97;3;1 do 10;3;0.0142
97;4;1 do 10;3;0.014
97;5;1 do 10;3;0.0147
97;1;1 do 10 000;3;0.0147
97;2;1 do 10 000;3;0.0143
97;3;1 do 10 000;3;0.0147
97;4;1 do 10 000;3;0.0138
97;5;1 do 10 000;3;0.0145
97;1;1 do 10 000 000;3;0.0137
97;2;1 do 10 000 000;3;0.0139
97;3;1 do 10 000 000;3;0.014
97;4;1 do 10 000 000;3;0.0132
97;5;1 do 10 000 000;3;0.035
98;1;1 do 10;3;0.0163
98;2;1 do 10;3;0.015
98;3;1 do 10;3;0.0142
98;4;1 do 10;3;0.0144
98;5;1 do 10;3;0.0144
98;1;1 do 10 000;3;0.0135
98;2;1 do 10 000;3;0.0141
98;3;1 do 10 000;3;0.0139
