Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
81;1;1 do 10;12;5.7783
81;1;1 do 10 000;12;9.0567
81;1;1 do 10 000 000;12;7.2215
82;1;1 do 10;12;6.9011
82;1;1 do 10 000;12;5.7303
82;1;1 do 10 000 000;12;5.9645
83;1;1 do 10;12;6.3439
83;1;1 do 10 000;12;6.1429
83;1;1 do 10 000 000;12;6.2234
84;1;1 do 10;12;6.1557
84;1;1 do 10 000;12;6.4127
84;1;1 do 10 000 000;12;6.0552
85;1;1 do 10;12;6.1838
85;1;1 do 10 000;12;5.8853
85;1;1 do 10 000 000;12;6.138
86;1;1 do 10;12;6.37
86;1;1 do 10 000;12;6.8516
86;1;1 do 10 000 000;12;6.328
87;1;1 do 10;12;6.7371
87;1;1 do 10 000;12;6.0928
87;1;1 do 10 000 000;12;7.2513
88;1;1 do 10;12;6.2623
88;1;1 do 10 000;12;6.5719
88;1;1 do 10 000 000;12;5.8737
89;1;1 do 10;12;6.7873
89;1;1 do 10 000;12;5.9112
89;1;1 do 10 000 000;12;5.9238
90;1;1 do 10;12;7.4623
90;1;1 do 10 000;12;5.9871
90;1;1 do 10 000 000;12;6.1648
91;1;1 do 10;12;5.9899
91;1;1 do 10 000;12;8.0394
91;1;1 do 10 000 000;12;7.7475
92;1;1 do 10;12;7.9012
92;1;1 do 10 000;12;5.7926
92;1;1 do 10 000 000;12;7.5427
93;1;1 do 10;12;6.2348
93;1;1 do 10 000;12;6.3401
93;1;1 do 10 000 000;12;6.0187
94;1;1 do 10;12;6.5651
94;1;1 do 10 000;12;6.4199
94;1;1 do 10 000 000;12;5.7406
95;1;1 do 10;12;6.4193
95;1;1 do 10 000;12;5.9287
95;1;1 do 10 000 000;12;6.3073
96;1;1 do 10;12;6.1956
96;1;1 do 10 000;12;6.5019
96;1;1 do 10 000 000;12;6.6905
97;1;1 do 10;12;6.1226
97;1;1 do 10 000;12;6.0294
97;1;1 do 10 000 000;12;5.9669
98;1;1 do 10;12;6.3892
98;1;1 do 10 000;12;5.9398
98;1;1 do 10 000 000;12;5.7553
99;1;1 do 10;12;7.11
99;1;1 do 10 000;12;6.8207
99;1;1 do 10 000 000;12;6.2664
100;1;1 do 10;12;6.5111
100;1;1 do 10 000;12;6.0597
100;1;1 do 10 000 000;12;7.5555
1;1;1 do 10;13;13.273
1;1;1 do 10 000;13;13.6139
1;1;1 do 10 000 000;13;14.0142
2;1;1 do 10;13;13.0382
2;1;1 do 10 000;13;13.097
2;1;1 do 10 000 000;13;13.2407
3;1;1 do 10;13;13.56
3;1;1 do 10 000;13;12.9568
3;1;1 do 10 000 000;13;13.5014
4;1;1 do 10;13;13.6476
4;1;1 do 10 000;13;12.8616
4;1;1 do 10 000 000;13;12.5679
5;1;1 do 10;13;13.5495
5;1;1 do 10 000;13;13.6097
5;1;1 do 10 000 000;13;14.6275
6;1;1 do 10;13;15.1902
6;1;1 do 10 000;13;13.7107
6;1;1 do 10 000 000;13;13.0388
7;1;1 do 10;13;12.9219
7;1;1 do 10 000;13;13.2233
7;1;1 do 10 000 000;13;15.6997
8;1;1 do 10;13;13.3723
8;1;1 do 10 000;13;13.8852
8;1;1 do 10 000 000;13;13.2189
9;1;1 do 10;13;13.8982
9;1;1 do 10 000;13;16.2488
9;1;1 do 10 000 000;13;13.1202
10;1;1 do 10;13;12.9568
10;1;1 do 10 000;13;12.9403
10;1;1 do 10 000 000;13;16.0492
11;1;1 do 10;13;13.198
11;1;1 do 10 000;13;14.5091
11;1;1 do 10 000 000;13;13.3518
12;1;1 do 10;13;13.5747
12;1;1 do 10 000;13;13.1019
12;1;1 do 10 000 000;13;12.4268
13;1;1 do 10;13;13.0754
13;1;1 do 10 000;13;12.8486
13;1;1 do 10 000 000;13;12.7056
14;1;1 do 10;13;13.5019
14;1;1 do 10 000;13;13.0787
14;1;1 do 10 000 000;13;12.9654
15;1;1 do 10;13;12.3483
15;1;1 do 10 000;13;12.4435
15;1;1 do 10 000 000;13;15.9411
16;1;1 do 10;13;13.9104
16;1;1 do 10 000;13;14.087
16;1;1 do 10 000 000;13;13.3014
17;1;1 do 10;13;13.5783
17;1;1 do 10 000;13;15.5225
17;1;1 do 10 000 000;13;12.4347
18;1;1 do 10;13;12.5024
18;1;1 do 10 000;13;13.4795
18;1;1 do 10 000 000;13;14.9736
19;1;1 do 10;13;14.2601
19;1;1 do 10 000;13;12.8504
19;1;1 do 10 000 000;13;13.4832
20;1;1 do 10;13;13.83
20;1;1 do 10 000;13;15.2878
20;1;1 do 10 000 000;13;20.2882
21;1;1 do 10;13;17.9009
21;1;1 do 10 000;13;13.9103
21;1;1 do 10 000 000;13;14.0042
22;1;1 do 10;13;16.5073
22;1;1 do 10 000;13;14.5012
22;1;1 do 10 000 000;13;14.5176
23;1;1 do 10;13;17.1325
23;1;1 do 10 000;13;15.4609
23;1;1 do 10 000 000;13;13.7036
24;1;1 do 10;13;13.6765
24;1;1 do 10 000;13;12.1306
24;1;1 do 10 000 000;13;13.401
25;1;1 do 10;13;16.4585
25;1;1 do 10 000;13;14.2479
25;1;1 do 10 000 000;13;13.4397
26;1;1 do 10;13;13.8321
26;1;1 do 10 000;13;13.3284
26;1;1 do 10 000 000;13;13.452
27;1;1 do 10;13;12.6055
27;1;1 do 10 000;13;12.9396
27;1;1 do 10 000 000;13;12.7865
28;1;1 do 10;13;14.0552
28;1;1 do 10 000;13;13.6915
28;1;1 do 10 000 000;13;12.3001
29;1;1 do 10;13;13.059
29;1;1 do 10 000;13;13.8854
29;1;1 do 10 000 000;13;12.424
30;1;1 do 10;13;19.0641
30;1;1 do 10 000;13;13.2998
30;1;1 do 10 000 000;13;13.5841
31;1;1 do 10;13;13.5725
31;1;1 do 10 000;13;13.1731
31;1;1 do 10 000 000;13;13.0458
32;1;1 do 10;13;12.9068
32;1;1 do 10 000;13;12.8327
32;1;1 do 10 000 000;13;12.8263
33;1;1 do 10;13;12.8091
33;1;1 do 10 000;13;12.6273
33;1;1 do 10 000 000;13;12.7095
34;1;1 do 10;13;13.1974
34;1;1 do 10 000;13;12.6474
34;1;1 do 10 000 000;13;13.1894
35;1;1 do 10;13;17.0593
35;1;1 do 10 000;13;14.3112
35;1;1 do 10 000 000;13;13.4059
36;1;1 do 10;13;13.4853
36;1;1 do 10 000;13;13.0509
36;1;1 do 10 000 000;13;12.3737
37;1;1 do 10;13;12.5027
37;1;1 do 10 000;13;13.1473
37;1;1 do 10 000 000;13;13.4977
38;1;1 do 10;13;13.3965
38;1;1 do 10 000;13;13.7236
38;1;1 do 10 000 000;13;12.4442
39;1;1 do 10;13;12.3485
39;1;1 do 10 000;13;13.3717
39;1;1 do 10 000 000;13;12.8931
40;1;1 do 10;13;17.4821
40;1;1 do 10 000;13;12.8477
40;1;1 do 10 000 000;13;13.8994
41;1;1 do 10;13;13.4176
41;1;1 do 10 000;13;15.0356
41;1;1 do 10 000 000;13;13.3752
42;1;1 do 10;13;12.9631
42;1;1 do 10 000;13;13.4455
42;1;1 do 10 000 000;13;15.4221
43;1;1 do 10;13;12.6964
43;1;1 do 10 000;13;12.6389
43;1;1 do 10 000 000;13;12.9602
44;1;1 do 10;13;12.9883
44;1;1 do 10 000;13;12.4669
44;1;1 do 10 000 000;13;17.149
45;1;1 do 10;13;16.312
45;1;1 do 10 000;13;13.2287
45;1;1 do 10 000 000;13;12.8508
46;1;1 do 10;13;14.2851
46;1;1 do 10 000;13;12.6393
46;1;1 do 10 000 000;13;15.131
47;1;1 do 10;13;17.3703
47;1;1 do 10 000;13;14.8476
47;1;1 do 10 000 000;13;15.1685
48;1;1 do 10;13;17.6434
48;1;1 do 10 000;13;15.2514
48;1;1 do 10 000 000;13;13.6451
49;1;1 do 10;13;15.7596
49;1;1 do 10 000;13;16.1612
49;1;1 do 10 000 000;13;13.9871
50;1;1 do 10;13;15.662
50;1;1 do 10 000;13;17.2163
50;1;1 do 10 000 000;13;16.0105
51;1;1 do 10;13;20.738
51;1;1 do 10 000;13;15.1934
51;1;1 do 10 000 000;13;15.0201
52;1;1 do 10;13;22.0228
52;1;1 do 10 000;13;16.4318
52;1;1 do 10 000 000;13;13.2392
53;1;1 do 10;13;15.3716
53;1;1 do 10 000;13;14.5529
53;1;1 do 10 000 000;13;13.2525
54;1;1 do 10;13;13.3137
54;1;1 do 10 000;13;12.9482
54;1;1 do 10 000 000;13;12.2129
55;1;1 do 10;13;13.1089
55;1;1 do 10 000;13;12.5856
55;1;1 do 10 000 000;13;12.9789
56;1;1 do 10;13;13.2488
56;1;1 do 10 000;13;12.9011
56;1;1 do 10 000 000;13;12.3596
57;1;1 do 10;13;13.0156
57;1;1 do 10 000;13;13.1169
57;1;1 do 10 000 000;13;14.0021
58;1;1 do 10;13;16.0626
58;1;1 do 10 000;13;13.4535
58;1;1 do 10 000 000;13;13.347
59;1;1 do 10;13;12.8546
59;1;1 do 10 000;13;12.8519
59;1;1 do 10 000 000;13;12.7305
60;1;1 do 10;13;12.8752
60;1;1 do 10 000;13;13.2671
60;1;1 do 10 000 000;13;12.3165
61;1;1 do 10;13;14.1094
61;1;1 do 10 000;13;12.7955
61;1;1 do 10 000 000;13;13.7139
62;1;1 do 10;13;13.4084
62;1;1 do 10 000;13;14.4212
62;1;1 do 10 000 000;13;14.2185
63;1;1 do 10;13;15.7681
63;1;1 do 10 000;13;15.3628
63;1;1 do 10 000 000;13;13.2955
64;1;1 do 10;13;13.4725
64;1;1 do 10 000;13;13.3037
64;1;1 do 10 000 000;13;13.4276
65;1;1 do 10;13;12.3468
65;1;1 do 10 000;13;13.4378
65;1;1 do 10 000 000;13;12.867
66;1;1 do 10;13;13.4053
66;1;1 do 10 000;13;15.111
66;1;1 do 10 000 000;13;15.5244
67;1;1 do 10;13;13.4788
67;1;1 do 10 000;13;13.6972
67;1;1 do 10 000 000;13;12.1302
68;1;1 do 10;13;16.5323
68;1;1 do 10 000;13;13.6349
68;1;1 do 10 000 000;13;13.5792
69;1;1 do 10;13;13.3762
69;1;1 do 10 000;13;13.786
69;1;1 do 10 000 000;13;12.6003
70;1;1 do 10;13;13.0008
70;1;1 do 10 000;13;12.8498
70;1;1 do 10 000 000;13;13.1704
71;1;1 do 10;13;13.4639
71;1;1 do 10 000;13;12.8551
71;1;1 do 10 000 000;13;13.5843
72;1;1 do 10;13;13.9564
72;1;1 do 10 000;13;13.9143
72;1;1 do 10 000 000;13;15.0062
73;1;1 do 10;13;17.2619
73;1;1 do 10 000;13;12.5381
73;1;1 do 10 000 000;13;12.683
74;1;1 do 10;13;16.6962
74;1;1 do 10 000;13;13.6701
74;1;1 do 10 000 000;13;13.614
75;1;1 do 10;13;13.4145
75;1;1 do 10 000;13;13.9565
75;1;1 do 10 000 000;13;12.6365
76;1;1 do 10;13;12.6548
76;1;1 do 10 000;13;13.2525
76;1;1 do 10 000 000;13;12.9233
77;1;1 do 10;13;13.6949
77;1;1 do 10 000;13;13.2241
77;1;1 do 10 000 000;13;13.8647
78;1;1 do 10;13;15.2013
78;1;1 do 10 000;13;16.0302
78;1;1 do 10 000 000;13;14.2022
79;1;1 do 10;13;13.0957
79;1;1 do 10 000;13;13.0098
79;1;1 do 10 000 000;13;13.363
80;1;1 do 10;13;13.2434
80;1;1 do 10 000;13;13.1195
80;1;1 do 10 000 000;13;12.2506
81;1;1 do 10;13;13.2223
81;1;1 do 10 000;13;12.6344
81;1;1 do 10 000 000;13;13.1917
82;1;1 do 10;13;13.1288
82;1;1 do 10 000;13;13.1909
82;1;1 do 10 000 000;13;15.7335
83;1;1 do 10;13;13.3221
83;1;1 do 10 000;13;13.3349
83;1;1 do 10 000 000;13;13.1937
84;1;1 do 10;13;12.9822
84;1;1 do 10 000;13;12.7959
84;1;1 do 10 000 000;13;12.3693
85;1;1 do 10;13;15.4095
85;1;1 do 10 000;13;14.4855
85;1;1 do 10 000 000;13;12.4813
86;1;1 do 10;13;12.4657
86;1;1 do 10 000;13;13.7205
86;1;1 do 10 000 000;13;14.4378
87;1;1 do 10;13;13.602
87;1;1 do 10 000;13;15.4763
87;1;1 do 10 000 000;13;14.2368
88;1;1 do 10;13;14.1436
88;1;1 do 10 000;13;13.4929
88;1;1 do 10 000 000;13;13.0668
89;1;1 do 10;13;13.587
89;1;1 do 10 000;13;13.3956
89;1;1 do 10 000 000;13;13.7759
90;1;1 do 10;13;12.9672
90;1;1 do 10 000;13;13.0972
90;1;1 do 10 000 000;13;13.2956
91;1;1 do 10;13;12.7875
91;1;1 do 10 000;13;12.6918
91;1;1 do 10 000 000;13;12.8615
92;1;1 do 10;13;13.539
92;1;1 do 10 000;13;17.2776
92;1;1 do 10 000 000;13;13.6593
93;1;1 do 10;13;13.4819
93;1;1 do 10 000;13;12.8556
93;1;1 do 10 000 000;13;14.0653
94;1;1 do 10;13;12.9099
94;1;1 do 10 000;13;13.4036
94;1;1 do 10 000 000;13;13.0456
95;1;1 do 10;13;12.9482
95;1;1 do 10 000;13;13.6452
95;1;1 do 10 000 000;13;12.2353
96;1;1 do 10;13;13.4313
96;1;1 do 10 000;13;12.6116
96;1;1 do 10 000 000;13;12.7766
97;1;1 do 10;13;17.2382
97;1;1 do 10 000;13;13.9744
97;1;1 do 10 000 000;13;13.4248
98;1;1 do 10;13;14.5445
98;1;1 do 10 000;13;13.2568
98;1;1 do 10 000 000;13;13.7318
99;1;1 do 10;13;13.3338
99;1;1 do 10 000;13;14.0888
99;1;1 do 10 000 000;13;12.3391
100;1;1 do 10;13;13.4233
100;1;1 do 10 000;13;13.7755
100;1;1 do 10 000 000;13;13.0833
1;1;1 do 10;14;26.8598
1;1;1 do 10 000;14;33.1346
1;1;1 do 10 000 000;14;29.2097
2;1;1 do 10;14;30.538
2;1;1 do 10 000;14;28.8765
2;1;1 do 10 000 000;14;30.2354
3;1;1 do 10;14;29.1487
3;1;1 do 10 000;14;27.5396
3;1;1 do 10 000 000;14;32.2951
4;1;1 do 10;14;29.45
4;1;1 do 10 000;14;28.6572
4;1;1 do 10 000 000;14;28.8333
5;1;1 do 10;14;28.9342
5;1;1 do 10 000;14;30.1018
5;1;1 do 10 000 000;14;31.4807
6;1;1 do 10;14;32.1851
6;1;1 do 10 000;14;29.094
6;1;1 do 10 000 000;14;27.046
7;1;1 do 10;14;28.7732
7;1;1 do 10 000;14;26.8975
7;1;1 do 10 000 000;14;27.1523
8;1;1 do 10;14;29.594
8;1;1 do 10 000;14;32.8426
8;1;1 do 10 000 000;14;27.2083
9;1;1 do 10;14;28.6938
9;1;1 do 10 000;14;27.3439
9;1;1 do 10 000 000;14;29.8126
10;1;1 do 10;14;28.9913
10;1;1 do 10 000;14;34.3365
10;1;1 do 10 000 000;14;28.3763
11;1;1 do 10;14;28.1524
11;1;1 do 10 000;14;28.4513
11;1;1 do 10 000 000;14;29.1799
12;1;1 do 10;14;30.2496
12;1;1 do 10 000;14;26.7159
12;1;1 do 10 000 000;14;32.999
13;1;1 do 10;14;29.4068
13;1;1 do 10 000;14;28.2604
13;1;1 do 10 000 000;14;28.4235
14;1;1 do 10;14;28.3486
14;1;1 do 10 000;14;27.137
14;1;1 do 10 000 000;14;27.3957
15;1;1 do 10;14;32.3253
15;1;1 do 10 000;14;28.065
15;1;1 do 10 000 000;14;31.86
16;1;1 do 10;14;30.2921
16;1;1 do 10 000;14;28.1888
16;1;1 do 10 000 000;14;27.6369
17;1;1 do 10;14;28.5184
17;1;1 do 10 000;14;33.5313
17;1;1 do 10 000 000;14;31.2248
18;1;1 do 10;14;28.4476
18;1;1 do 10 000;14;27.694
18;1;1 do 10 000 000;14;27.2013
19;1;1 do 10;14;29.1119
19;1;1 do 10 000;14;28.9788
19;1;1 do 10 000 000;14;29.9209
20;1;1 do 10;14;30.1436
20;1;1 do 10 000;14;27.3887
20;1;1 do 10 000 000;14;27.2192
21;1;1 do 10;14;29.0409
21;1;1 do 10 000;14;29.6959
21;1;1 do 10 000 000;14;32.8885
22;1;1 do 10;14;29.3626
22;1;1 do 10 000;14;27.6017
22;1;1 do 10 000 000;14;27.1798
23;1;1 do 10;14;29.5487
23;1;1 do 10 000;14;29.6382
23;1;1 do 10 000 000;14;27.4484
24;1;1 do 10;14;30.9099
24;1;1 do 10 000;14;30.6342
24;1;1 do 10 000 000;14;27.4352
25;1;1 do 10;14;27.9313
25;1;1 do 10 000;14;28.2647
25;1;1 do 10 000 000;14;28.4206
26;1;1 do 10;14;32.6189
26;1;1 do 10 000;14;27.8443
26;1;1 do 10 000 000;14;32.6717
27;1;1 do 10;14;30.5931
27;1;1 do 10 000;14;28.2019
27;1;1 do 10 000 000;14;29.3716
28;1;1 do 10;14;28.5962
28;1;1 do 10 000;14;27.6959
28;1;1 do 10 000 000;14;29.2639
29;1;1 do 10;14;32.5828
29;1;1 do 10 000;14;27.5161
29;1;1 do 10 000 000;14;27.515
30;1;1 do 10;14;28.8683
30;1;1 do 10 000;14;28.3141
30;1;1 do 10 000 000;14;29.4822
31;1;1 do 10;14;29.7445
31;1;1 do 10 000;14;31.6682
31;1;1 do 10 000 000;14;28.1862
32;1;1 do 10;14;28.9279
32;1;1 do 10 000;14;28.0489
32;1;1 do 10 000 000;14;27.2851
33;1;1 do 10;14;29.4822
33;1;1 do 10 000;14;27.9089
33;1;1 do 10 000 000;14;33.1808
34;1;1 do 10;14;28.9523
34;1;1 do 10 000;14;27.0208
34;1;1 do 10 000 000;14;33.9013
35;1;1 do 10;14;29.764
35;1;1 do 10 000;14;26.8974
35;1;1 do 10 000 000;14;26.5158
36;1;1 do 10;14;34.2261
36;1;1 do 10 000;14;27.6583
36;1;1 do 10 000 000;14;28.0301
37;1;1 do 10;14;27.8689
37;1;1 do 10 000;14;29.3867
37;1;1 do 10 000 000;14;29.5481
38;1;1 do 10;14;31.6577
38;1;1 do 10 000;14;31.6011
38;1;1 do 10 000 000;14;28.7439
39;1;1 do 10;14;28.4842
39;1;1 do 10 000;14;28.6404
39;1;1 do 10 000 000;14;27.3704
40;1;1 do 10;14;29.8371
40;1;1 do 10 000;14;32.156
40;1;1 do 10 000 000;14;28.6559
41;1;1 do 10;14;30.8779
41;1;1 do 10 000;14;27.8406
41;1;1 do 10 000 000;14;27.1472
42;1;1 do 10;14;29.3237
42;1;1 do 10 000;14;27.9701
42;1;1 do 10 000 000;14;31.6056
43;1;1 do 10;14;28.0926
43;1;1 do 10 000;14;27.5086
43;1;1 do 10 000 000;14;29.4357
44;1;1 do 10;14;28.7656
44;1;1 do 10 000;14;29.1432
44;1;1 do 10 000 000;14;27.9206
45;1;1 do 10;14;32.4145
45;1;1 do 10 000;14;27.6666
45;1;1 do 10 000 000;14;29.2148
46;1;1 do 10;14;28.5796
46;1;1 do 10 000;14;27.8028
46;1;1 do 10 000 000;14;27.688
47;1;1 do 10;14;29.0955
47;1;1 do 10 000;14;30.6466
47;1;1 do 10 000 000;14;27.6003
48;1;1 do 10;14;28.7011
48;1;1 do 10 000;14;27.5479
48;1;1 do 10 000 000;14;27.1873
49;1;1 do 10;14;28.3639
49;1;1 do 10 000;14;27.9123
49;1;1 do 10 000 000;14;33.6219
50;1;1 do 10;14;28.358
50;1;1 do 10 000;14;27.7943
50;1;1 do 10 000 000;14;27.1014
51;1;1 do 10;14;28.8769
51;1;1 do 10 000;14;27.5973
51;1;1 do 10 000 000;14;29.2974
52;1;1 do 10;14;32.3446
52;1;1 do 10 000;14;28.7727
52;1;1 do 10 000 000;14;27.6248
53;1;1 do 10;14;29.1104
53;1;1 do 10 000;14;27.2377
53;1;1 do 10 000 000;14;27.3028
54;1;1 do 10;14;28.657
54;1;1 do 10 000;14;29.9761
54;1;1 do 10 000 000;14;29.1726
55;1;1 do 10;14;29.3346
55;1;1 do 10 000;14;28.5203
55;1;1 do 10 000 000;14;28.8373
56;1;1 do 10;14;28.6581
56;1;1 do 10 000;14;28.3605
56;1;1 do 10 000 000;14;27.2671
57;1;1 do 10;14;31.4242
57;1;1 do 10 000;14;27.8198
57;1;1 do 10 000 000;14;27.407
58;1;1 do 10;14;28.6427
58;1;1 do 10 000;14;28.706
58;1;1 do 10 000 000;14;27.4279
59;1;1 do 10;14;28.1402
59;1;1 do 10 000;14;32.6385
59;1;1 do 10 000 000;14;27.6243
60;1;1 do 10;14;28.2148
60;1;1 do 10 000;14;27.3336
60;1;1 do 10 000 000;14;28.444
61;1;1 do 10;14;29.0611
61;1;1 do 10 000;14;29.0169
61;1;1 do 10 000 000;14;30.5563
62;1;1 do 10;14;29.3643
62;1;1 do 10 000;14;28.5058
62;1;1 do 10 000 000;14;28.3309
63;1;1 do 10;14;28.9129
63;1;1 do 10 000;14;29.7695
63;1;1 do 10 000 000;14;26.7891
64;1;1 do 10;14;27.515
64;1;1 do 10 000;14;36.3117
64;1;1 do 10 000 000;14;28.131
65;1;1 do 10;14;29.0457
65;1;1 do 10 000;14;27.8502
65;1;1 do 10 000 000;14;29.0675
66;1;1 do 10;14;29.349
66;1;1 do 10 000;14;27.9996
66;1;1 do 10 000 000;14;32.5105
67;1;1 do 10;14;30.1492
67;1;1 do 10 000;14;28.2539
67;1;1 do 10 000 000;14;27.4678
68;1;1 do 10;14;28.399
68;1;1 do 10 000;14;33.0505
68;1;1 do 10 000 000;14;29.6865
69;1;1 do 10;14;34.4767
69;1;1 do 10 000;14;31.3389
69;1;1 do 10 000 000;14;28.2101
70;1;1 do 10;14;29.4019
70;1;1 do 10 000;14;29.1157
70;1;1 do 10 000 000;14;28.3378
71;1;1 do 10;14;29.5783
71;1;1 do 10 000;14;30.9418
71;1;1 do 10 000 000;14;31.4178
72;1;1 do 10;14;29.8423
72;1;1 do 10 000;14;29.5627
72;1;1 do 10 000 000;14;27.0369
73;1;1 do 10;14;29.511
73;1;1 do 10 000;14;28.7838
73;1;1 do 10 000 000;14;31.966
74;1;1 do 10;14;30.2057
74;1;1 do 10 000;14;27.4847
74;1;1 do 10 000 000;14;28.8894
75;1;1 do 10;14;28.9318
75;1;1 do 10 000;14;27.4236
75;1;1 do 10 000 000;14;27.2688
76;1;1 do 10;14;33.3161
76;1;1 do 10 000;14;28.1269
76;1;1 do 10 000 000;14;27.9199
77;1;1 do 10;14;28.2115
77;1;1 do 10 000;14;29.2778
77;1;1 do 10 000 000;14;27.0367
78;1;1 do 10;14;32.1455
78;1;1 do 10 000;14;33.5177
78;1;1 do 10 000 000;14;33.5409
79;1;1 do 10;14;28.459
79;1;1 do 10 000;14;27.967
79;1;1 do 10 000 000;14;28.3597
80;1;1 do 10;14;28.9958
80;1;1 do 10 000;14;29.4661
80;1;1 do 10 000 000;14;31.3555
81;1;1 do 10;14;28.9279
81;1;1 do 10 000;14;27.6699
81;1;1 do 10 000 000;14;31.5014
82;1;1 do 10;14;30.5868
82;1;1 do 10 000;14;27.987
82;1;1 do 10 000 000;14;30.0202
83;1;1 do 10;14;31.202
83;1;1 do 10 000;14;29.0584
83;1;1 do 10 000 000;14;28.5985
84;1;1 do 10;14;28.7072
84;1;1 do 10 000;14;27.0422
84;1;1 do 10 000 000;14;28.7881
85;1;1 do 10;14;32.7159
85;1;1 do 10 000;14;28.3432
85;1;1 do 10 000 000;14;27.9952
86;1;1 do 10;14;29.7782
86;1;1 do 10 000;14;27.8644
86;1;1 do 10 000 000;14;26.7535
87;1;1 do 10;14;28.7348
87;1;1 do 10 000;14;32.457
87;1;1 do 10 000 000;14;27.1527
88;1;1 do 10;14;29.5876
88;1;1 do 10 000;14;27.9448
88;1;1 do 10 000 000;14;28.6611
89;1;1 do 10;14;29.7891
89;1;1 do 10 000;14;27.2823
89;1;1 do 10 000 000;14;30.8063
90;1;1 do 10;14;31.1617
90;1;1 do 10 000;14;27.3848
90;1;1 do 10 000 000;14;29.115
91;1;1 do 10;14;28.681
91;1;1 do 10 000;14;29.3331
91;1;1 do 10 000 000;14;30.5407
92;1;1 do 10;14;31.6954
92;1;1 do 10 000;14;28.5186
92;1;1 do 10 000 000;14;29.573
93;1;1 do 10;14;27.9531
93;1;1 do 10 000;14;28.2512
93;1;1 do 10 000 000;14;27.68
94;1;1 do 10;14;28.4144
94;1;1 do 10 000;14;31.6399
94;1;1 do 10 000 000;14;30.5607
95;1;1 do 10;14;28.444
95;1;1 do 10 000;14;28.1904
95;1;1 do 10 000 000;14;28.3418
96;1;1 do 10;14;29.5843
96;1;1 do 10 000;14;28.2452
96;1;1 do 10 000 000;14;31.3881
97;1;1 do 10;14;29.7412
97;1;1 do 10 000;14;27.6513
97;1;1 do 10 000 000;14;27.174
98;1;1 do 10;14;28.1252
98;1;1 do 10 000;14;28.4573
98;1;1 do 10 000 000;14;26.9488
99;1;1 do 10;14;31.853
99;1;1 do 10 000;14;28.2394
99;1;1 do 10 000 000;14;30.4116
100;1;1 do 10;14;29.0649
100;1;1 do 10 000;14;29.031
100;1;1 do 10 000 000;14;29.9604
1;1;1 do 10;15;59.7601
1;1;1 do 10 000;15;69.0561
1;1;1 do 10 000 000;15;61.6451
2;1;1 do 10;15;68.8591
2;1;1 do 10 000;15;61.2709
2;1;1 do 10 000 000;15;60.7733
3;1;1 do 10;15;62.153
3;1;1 do 10 000;15;69.025
3;1;1 do 10 000 000;15;60.5811
4;1;1 do 10;15;64.3535
4;1;1 do 10 000;15;66.6704
4;1;1 do 10 000 000;15;59.4769
5;1;1 do 10;15;62.3731
5;1;1 do 10 000;15;61.6806
5;1;1 do 10 000 000;15;63.6278
6;1;1 do 10;15;60.5869
6;1;1 do 10 000;15;60.3598
6;1;1 do 10 000 000;15;74.4659
7;1;1 do 10;15;61.1346
7;1;1 do 10 000;15;60.5358
7;1;1 do 10 000 000;15;67.6891
8;1;1 do 10;15;61.1551
8;1;1 do 10 000;15;65.6822
8;1;1 do 10 000 000;15;66.9564
9;1;1 do 10;15;62.8529
9;1;1 do 10 000;15;58.7563
9;1;1 do 10 000 000;15;61.0933
10;1;1 do 10;15;65.63
10;1;1 do 10 000;15;59.075
10;1;1 do 10 000 000;15;59.6528
11;1;1 do 10;15;67.1545
11;1;1 do 10 000;15;63.2486
11;1;1 do 10 000 000;15;62.2644
12;1;1 do 10;15;72.6903
12;1;1 do 10 000;15;66.2579
12;1;1 do 10 000 000;15;61.2598
13;1;1 do 10;15;61.2528
13;1;1 do 10 000;15;64.0511
13;1;1 do 10 000 000;15;67.4208
14;1;1 do 10;15;63.8705
14;1;1 do 10 000;15;67.1865
14;1;1 do 10 000 000;15;64.1352
15;1;1 do 10;15;61.3249
15;1;1 do 10 000;15;65.1225
15;1;1 do 10 000 000;15;61.6656
16;1;1 do 10;15;62.5296
16;1;1 do 10 000;15;61.775
16;1;1 do 10 000 000;15;64.5968
17;1;1 do 10;15;61.3133
17;1;1 do 10 000;15;60.303
17;1;1 do 10 000 000;15;77.4466
18;1;1 do 10;15;61.011
18;1;1 do 10 000;15;58.7717
18;1;1 do 10 000 000;15;68.4745
19;1;1 do 10;15;61.4595
19;1;1 do 10 000;15;62.2078
19;1;1 do 10 000 000;15;64.1645
20;1;1 do 10;15;61.2591
20;1;1 do 10 000;15;60.1849
20;1;1 do 10 000 000;15;59.0402
21;1;1 do 10;15;65.3327
21;1;1 do 10 000;15;63.8476
21;1;1 do 10 000 000;15;82.0378
22;1;1 do 10;15;61.5396
22;1;1 do 10 000;15;60.9507
22;1;1 do 10 000 000;15;59.6163
23;1;1 do 10;15;75.2054
23;1;1 do 10 000;15;61.9761
23;1;1 do 10 000 000;15;62.7645
24;1;1 do 10;15;66.7481
24;1;1 do 10 000;15;62.5455
24;1;1 do 10 000 000;15;60.0152
25;1;1 do 10;15;66.4223
25;1;1 do 10 000;15;59.7284
25;1;1 do 10 000 000;15;59.1091
26;1;1 do 10;15;68.908
26;1;1 do 10 000;15;61.0207
